0x673a: X: 4736, Y: 658, Z: 2749
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4737, Y: 710, Z: 2846
0x673a: X: 4727, Y: 704, Z: 2713
0x673a: X: 4739, Y: 693, Z: 2744
0x673a: X: 4718, Y: 655, Z: 2737
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4719, Y: 690, Z: 2735
0x673a: X: 4727, Y: 704, Z: 2713
0x673a: X: 4753, Y: 671, Z: 2714
0x673a: X: 4146, Y: 1327, Z: -504
0x673a: X: 4714, Y: 698, Z: 2703
0x673a: X: 4707, Y: 665, Z: 2703
0x673a: X: 4691, Y: 666, Z: 2700
0x673a: X: 4730, Y: 684, Z: 2734
0x673a: X: 4695, Y: 695, Z: 2701
0x673a: X: 4710, Y: 692, Z: 2677
0x673a: X: 4697, Y: 691, Z: 2709
0x673a: X: 4696, Y: 704, Z: 2686
0x673a: X: 4718, Y: 719, Z: 2671
0x673a: X: 4746, Y: 676, Z: 2666
0x673a: X: 4732, Y: 731, Z: 2722
0x673a: X: 4725, Y: 699, Z: 2718
0x673a: X: 4708, Y: 730, Z: 2720
0x673a: X: 4704, Y: 731, Z: 2682
0x673a: X: 4697, Y: 684, Z: 2702
0x673a: X: 4730, Y: 662, Z: 2703
0x673a: X: 4726, Y: 657, Z: 2793
0x673a: X: 4729, Y: 675, Z: 2765
0x673a: X: 4193, Y: 1347, Z: -469
0x673a: X: 4740, Y: 674, Z: 2721
0x673a: X: 4133, Y: 1388, Z: -530
0x673a: X: 4782, Y: 709, Z: 2727
0x673a: X: 4782, Y: 646, Z: 2736
0x673a: X: 4714, Y: 679, Z: 2773
0x673a: X: 4039, Y: 1355, Z: -609
0x673a: X: 4742, Y: 662, Z: 2675
0x673a: X: 4193, Y: 1282, Z: -356
0x673a: X: 4665, Y: 660, Z: 2735
0x673a: X: 4680, Y: 661, Z: 2698
0x673a: X: 4678, Y: 644, Z: 2716
0x673a: X: 4674, Y: 629, Z: 2697
0x673a: X: 4668, Y: 676, Z: 2711
0x673a: X: 4646, Y: 671, Z: 2702
0x673a: X: 4723, Y: 650, Z: 2730
0x673a: X: 4652, Y: 645, Z: 2673
0x673a: X: 4709, Y: 660, Z: 2699
0x673a: X: 4719, Y: 679, Z: 2684
0x673a: X: 4726, Y: 675, Z: 2722
0x673a: X: 4726, Y: 630, Z: 2669
0x673a: X: 4731, Y: 683, Z: 2687
0x673a: X: 4759, Y: 639, Z: 2722
0x673a: X: 4728, Y: 664, Z: 2756
0x673a: X: 4755, Y: 658, Z: 2703
0x673a: X: 4714, Y: 678, Z: 2721
0x673a: X: 4324, Y: 1237, Z: -211
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4742, Y: 703, Z: 2810
0x673a: X: 4714, Y: 707, Z: 2715
0x673a: X: 4762, Y: 666, Z: 2758
0x673a: X: 4733, Y: 673, Z: 2768
0x673a: X: 4768, Y: 680, Z: 2733
0x673a: X: 4762, Y: 706, Z: 2765
0x673a: X: 4758, Y: 668, Z: 2713
0x673a: X: 4737, Y: 707, Z: 2719
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4751, Y: 676, Z: 2774
0x673a: X: 4717, Y: 692, Z: 2697
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4729, Y: 721, Z: 2734
0x673a: X: 4720, Y: 671, Z: 2764
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4712, Y: 717, Z: 2728
0x673a: X: 4727, Y: 703, Z: 2756
0x673a: X: 4731, Y: 676, Z: 2720
0x673a: X: 4740, Y: 674, Z: 2767
0x673a: X: 4757, Y: 679, Z: 2728
0x673a: X: 4732, Y: 661, Z: 2745
0x673a: X: 4255, Y: 1286, Z: -367
0x673a: X: 4725, Y: 637, Z: 2761
0x673a: X: 4742, Y: 672, Z: 2682
0x673a: X: 4719, Y: 681, Z: 2727
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4696, Y: 711, Z: 2684
0x673a: X: 4743, Y: 659, Z: 2704
0x673a: X: 4725, Y: 652, Z: 2735
0x673a: X: 4677, Y: 692, Z: 2691
0x673a: X: 4706, Y: 711, Z: 2718
0x673a: X: 4683, Y: 674, Z: 2763
0x673a: X: 4742, Y: 672, Z: 2682
0x673a: X: 4706, Y: 649, Z: 2725
0x673a: X: 4753, Y: 671, Z: 2714
0x673a: X: 4707, Y: 652, Z: 2731
0x673a: X: 4739, Y: 639, Z: 2717
0x673a: X: 4325, Y: 1289, Z: -255
0x673a: X: 4724, Y: 725, Z: 2678
0x673a: X: 4677, Y: 686, Z: 2699
0x673a: X: 4712, Y: 694, Z: 2677
0x673a: X: 4699, Y: 704, Z: 2727
0x673a: X: 4725, Y: 699, Z: 2718
0x673a: X: 4721, Y: 718, Z: 2706
0x673a: X: 4703, Y: 714, Z: 2696
0x673a: X: 4751, Y: 692, Z: 2684
0x673a: X: 4725, Y: 699, Z: 2718
0x673a: X: 4777, Y: 642, Z: 2730
0x673a: X: 4765, Y: 672, Z: 2722
0x673a: X: 4774, Y: 687, Z: 2697
0x673a: X: 4747, Y: 609, Z: 2683
0x673a: X: 4738, Y: 673, Z: 2680
0x673a: X: 4723, Y: 668, Z: 2709
0x673a: X: 4702, Y: 649, Z: 2726
0x673a: X: 4279, Y: 1235, Z: -284
0x673a: X: 4721, Y: 683, Z: 2687
0x673a: X: 4734, Y: 639, Z: 2719
0x673a: X: 4181, Y: 1370, Z: -432
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4731, Y: 676, Z: 2720
0x673a: X: 4717, Y: 673, Z: 2761
0x673a: X: 4207, Y: 1254, Z: -385
0x673a: X: 4708, Y: 702, Z: 2703
0x673a: X: 4241, Y: 1268, Z: -255
0x673a: X: 4687, Y: 716, Z: 2720
0x673a: X: 4381, Y: 613, Z: 2289
0x673a: X: 4741, Y: 628, Z: 2752
0x673a: X: 4739, Y: 706, Z: 2767
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4746, Y: 697, Z: 2708
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4775, Y: 698, Z: 2665
0x673a: X: 4133, Y: 1420, Z: -580
0x673a: X: 4743, Y: 664, Z: 2755
0x673a: X: 4768, Y: 660, Z: 2800
0x673a: X: 4699, Y: 719, Z: 2727
0x673a: X: 4764, Y: 684, Z: 2738
0x673a: X: 4732, Y: 701, Z: 2762
0x673a: X: 4751, Y: 698, Z: 2675
0x673a: X: 4726, Y: 686, Z: 2784
0x673a: X: 4696, Y: 672, Z: 2708
0x673a: X: 4146, Y: 1327, Z: -504
0x673a: X: 4146, Y: 1327, Z: -504
0x673a: X: 4242, Y: 1298, Z: -308
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4732, Y: 661, Z: 2745
0x673a: X: 4701, Y: 665, Z: 2808
0x673a: X: 4710, Y: 656, Z: 2733
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4743, Y: 646, Z: 2730
0x673a: X: 4678, Y: 667, Z: 2746
0x673a: X: 4714, Y: 656, Z: 2787
0x673a: X: 4727, Y: 704, Z: 2713
0x673a: X: 4727, Y: 660, Z: 2697
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4715, Y: 671, Z: 2758
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4740, Y: 674, Z: 2767
0x673a: X: 4712, Y: 717, Z: 2728
0x673a: X: 4701, Y: 705, Z: 2712
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4745, Y: 649, Z: 2732
0x673a: X: 4207, Y: 1254, Z: -385
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4727, Y: 669, Z: 2715
0x673a: X: 4253, Y: 1255, Z: -315
0x673a: X: 4660, Y: 673, Z: 2749
0x673a: X: 4769, Y: 644, Z: 2731
0x673a: X: 4720, Y: 668, Z: 2712
0x673a: X: 4737, Y: 670, Z: 2714
0x673a: X: 4696, Y: 667, Z: 2706
0x673a: X: 4131, Y: 1445, Z: -637
0x673a: X: 4740, Y: 704, Z: 2685
0x673a: X: 4754, Y: 678, Z: 2688
0x673a: X: 4239, Y: 1380, Z: -454
0x673a: X: 4772, Y: 696, Z: 2756
0x673a: X: 4751, Y: 713, Z: 2728
0x673a: X: 4751, Y: 681, Z: 2728
0x673a: X: 4696, Y: 672, Z: 2708
0x673a: X: 4689, Y: 699, Z: 2703
0x673a: X: 4767, Y: 691, Z: 2746
0x673a: X: 4751, Y: 681, Z: 2728
0x673a: X: 4692, Y: 653, Z: 2728
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4728, Y: 645, Z: 2725
0x673a: X: 4750, Y: 664, Z: 2751
0x673a: X: 4755, Y: 661, Z: 2746
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4710, Y: 718, Z: 2685
0x673a: X: 4729, Y: 721, Z: 2734
0x673a: X: 4726, Y: 686, Z: 2784
0x673a: X: 4726, Y: 686, Z: 2784
0x673a: X: 4732, Y: 701, Z: 2762
0x673a: X: 4747, Y: 666, Z: 2712
0x673a: X: 4088, Y: 1368, Z: -562
0x673a: X: 4242, Y: 1298, Z: -308
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4784, Y: 681, Z: 2785
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4760, Y: 726, Z: 2746
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4086, Y: 1421, Z: -661
0x673a: X: 4751, Y: 713, Z: 2728
0x673a: X: 4726, Y: 677, Z: 2722
0x673a: X: 4760, Y: 685, Z: 2698
0x673a: X: 4737, Y: 687, Z: 2790
0x673a: X: 4739, Y: 706, Z: 2767
0x673a: X: 4777, Y: 746, Z: 2693
0x673a: X: 4239, Y: 1348, Z: -399
0x673a: X: 4760, Y: 726, Z: 2746
0x673a: X: 4751, Y: 676, Z: 2774
0x673a: X: 4772, Y: 696, Z: 2756
0x673a: X: 4790, Y: 700, Z: 2718
0x673a: X: 4733, Y: 673, Z: 2768
0x673a: X: 4729, Y: 675, Z: 2765
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4723, Y: 660, Z: 2743
0x673a: X: 4712, Y: 673, Z: 2716
0x673a: X: 4698, Y: 671, Z: 2757
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4737, Y: 659, Z: 2702
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4681, Y: 684, Z: 2720
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4696, Y: 672, Z: 2708
0x673a: X: 4193, Y: 1328, Z: -437
0x673a: X: 4740, Y: 656, Z: 2699
0x673a: X: 4684, Y: 665, Z: 2703
0x673a: X: 4719, Y: 681, Z: 2727
0x673a: X: 4700, Y: 679, Z: 2721
0x673a: X: 4727, Y: 669, Z: 2715
0x673a: X: 4700, Y: 679, Z: 2721
0x673a: X: 4713, Y: 681, Z: 2725
0x673a: X: 4712, Y: 667, Z: 2751
0x673a: X: 4732, Y: 670, Z: 2757
0x673a: X: 4707, Y: 665, Z: 2703
0x673a: X: 4701, Y: 705, Z: 2712
0x673a: X: 4717, Y: 692, Z: 2697
0x673a: X: 4731, Y: 676, Z: 2720
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4745, Y: 649, Z: 2732
0x673a: X: 4720, Y: 671, Z: 2764
0x673a: X: 4698, Y: 649, Z: 2782
0x673a: X: 4691, Y: 723, Z: 2730
0x673a: X: 4722, Y: 639, Z: 2717
0x673a: X: 4284, Y: 1331, Z: -297
0x673a: X: 4692, Y: 661, Z: 2744
0x673a: X: 4727, Y: 669, Z: 2715
0x673a: X: 4704, Y: 632, Z: 2751
0x673a: X: 4693, Y: 682, Z: 2683
0x673a: X: 4710, Y: 668, Z: 2708
0x673a: X: 4700, Y: 679, Z: 2721
0x673a: X: 4712, Y: 685, Z: 2689
0x673a: X: 4712, Y: 685, Z: 2689
0x673a: X: 4687, Y: 716, Z: 2720
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4707, Y: 638, Z: 2759
0x673a: X: 4717, Y: 692, Z: 2697
0x673a: X: 4734, Y: 678, Z: 2726
0x673a: X: 4728, Y: 645, Z: 2725
0x673a: X: 4712, Y: 717, Z: 2728
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4286, Y: 1300, Z: -237
0x673a: X: 4324, Y: 615, Z: 2322
0x673a: X: 4193, Y: 1328, Z: -437
0x673a: X: 4712, Y: 659, Z: 2698
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4715, Y: 671, Z: 2758
0x673a: X: 4724, Y: 643, Z: 2720
0x673a: X: 4717, Y: 673, Z: 2761
0x673a: X: 4732, Y: 661, Z: 2745
0x673a: X: 4721, Y: 708, Z: 2716
0x673a: X: 4692, Y: 653, Z: 2728
0x673a: X: 4207, Y: 1254, Z: -385
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4705, Y: 683, Z: 2774
0x673a: X: 4457, Y: 648, Z: 2389
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4732, Y: 701, Z: 2762
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4728, Y: 683, Z: 2787
0x673a: X: 4696, Y: 668, Z: 2752
0x673a: X: 4719, Y: 705, Z: 2713
0x673a: X: 4692, Y: 653, Z: 2728
0x673a: X: 4681, Y: 684, Z: 2720
0x673a: X: 4717, Y: 653, Z: 2796
0x673a: X: 4696, Y: 672, Z: 2708
0x673a: X: 4752, Y: 698, Z: 2713
0x673a: X: 4739, Y: 675, Z: 2723
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4714, Y: 690, Z: 2697
0x673a: X: 4729, Y: 721, Z: 2734
0x673a: X: 4739, Y: 675, Z: 2723
0x673a: X: 4732, Y: 661, Z: 2745
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4147, Y: 1296, Z: -450
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4286, Y: 1300, Z: -237
0x673a: X: 4681, Y: 684, Z: 2720
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4721, Y: 672, Z: 2716
0x673a: X: 4681, Y: 684, Z: 2720
0x673a: X: 4717, Y: 688, Z: 2737
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4740, Y: 674, Z: 2767
0x673a: X: 4718, Y: 708, Z: 2679
0x673a: X: 4717, Y: 692, Z: 2697
0x673a: X: 4727, Y: 704, Z: 2713
0x673a: X: 4140, Y: 1307, Z: -389
0x673a: X: 4761, Y: 694, Z: 2753
0x673a: X: 4744, Y: 689, Z: 2789
0x673a: X: 4717, Y: 653, Z: 2796
0x673a: X: 4702, Y: 668, Z: 2753
0x673a: X: 4689, Y: 697, Z: 2748
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4712, Y: 717, Z: 2728
0x673a: X: 4732, Y: 661, Z: 2745
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4739, Y: 688, Z: 2699
0x673a: X: 4707, Y: 683, Z: 2729
0x673a: X: 4707, Y: 683, Z: 2729
0x673a: X: 4777, Y: 685, Z: 2741
0x673a: X: 4755, Y: 711, Z: 2726
0x673a: X: 4762, Y: 666, Z: 2758
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4764, Y: 701, Z: 2711
0x673a: X: 4180, Y: 1389, Z: -464
0x673a: X: 4770, Y: 679, Z: 2779
0x673a: X: 4757, Y: 650, Z: 2729
0x673a: X: 4710, Y: 668, Z: 2708
0x673a: X: 4709, Y: 682, Z: 2687
0x673a: X: 4691, Y: 678, Z: 2680
0x673a: X: 4730, Y: 684, Z: 2734
0x673a: X: 4088, Y: 1336, Z: -512
0x673a: X: 4718, Y: 689, Z: 2669
0x673a: X: 4727, Y: 669, Z: 2715
0x673a: X: 4726, Y: 655, Z: 2737
0x673a: X: 4695, Y: 681, Z: 2723
0x673a: X: 4702, Y: 633, Z: 2705
0x673a: X: 4747, Y: 666, Z: 2712
0x673a: X: 4719, Y: 690, Z: 2735
0x673a: X: 4782, Y: 679, Z: 2736
0x673a: X: 4678, Y: 667, Z: 2746
0x673a: X: 4705, Y: 718, Z: 2729
0x673a: X: 4699, Y: 689, Z: 2690
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4729, Y: 659, Z: 2741
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4695, Y: 653, Z: 2786
0x673a: X: 4736, Y: 658, Z: 2702
0x673a: X: 4749, Y: 624, Z: 2748
0x673a: X: 4740, Y: 674, Z: 2721
0x673a: X: 4721, Y: 671, Z: 2716
0x673a: X: 4354, Y: 1266, Z: -267
0x673a: X: 4709, Y: 655, Z: 2694
0x673a: X: 4742, Y: 707, Z: 2686
0x673a: X: 4700, Y: 709, Z: 2712
0x673a: X: 4135, Y: 1357, Z: -478
0x673a: X: 4733, Y: 672, Z: 2719
0x673a: X: 4751, Y: 646, Z: 2732
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4728, Y: 645, Z: 2725
0x673a: X: 4710, Y: 641, Z: 2764
0x673a: X: 4743, Y: 646, Z: 2730
0x673a: X: 4717, Y: 692, Z: 2697
0x673a: X: 4193, Y: 1328, Z: -437
0x673a: X: 4714, Y: 690, Z: 2697
0x673a: X: 4684, Y: 701, Z: 2699
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4734, Y: 678, Z: 2726
0x673a: X: 4734, Y: 678, Z: 2726
0x673a: X: 4684, Y: 701, Z: 2699
0x673a: X: 4746, Y: 708, Z: 2719
0x673a: X: 4136, Y: 1368, Z: -496
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4729, Y: 659, Z: 2741
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4232, Y: 1339, Z: -302
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4740, Y: 656, Z: 2699
0x673a: X: 4692, Y: 661, Z: 2744
0x673a: X: 4080, Y: 1347, Z: -451
0x673a: X: 4725, Y: 652, Z: 2735
0x673a: X: 4696, Y: 636, Z: 2708
0x673a: X: 4699, Y: 686, Z: 2661
0x673a: X: 4674, Y: 675, Z: 2708
0x673a: X: 4691, Y: 678, Z: 2680
0x673a: X: 4728, Y: 671, Z: 2712
0x673a: X: 4728, Y: 671, Z: 2712
0x673a: X: 4705, Y: 683, Z: 2774
0x673a: X: 4774, Y: 741, Z: 2720
0x673a: X: 4717, Y: 688, Z: 2737
0x673a: X: 4730, Y: 662, Z: 2703
0x673a: X: 4698, Y: 671, Z: 2757
0x673a: X: 4742, Y: 691, Z: 2744
0x673a: X: 4140, Y: 1307, Z: -389
0x673a: X: 4696, Y: 672, Z: 2708
0x673a: X: 4288, Y: 1268, Z: -176
0x673a: X: 4147, Y: 1296, Z: -450
0x673a: X: 4803, Y: 645, Z: 2700
0x673a: X: 4729, Y: 664, Z: 2704
0x673a: X: 4758, Y: 651, Z: 2697
0x673a: X: 4744, Y: 664, Z: 2707
0x673a: X: 4758, Y: 697, Z: 2711
0x673a: X: 4777, Y: 641, Z: 2725
0x673a: X: 4776, Y: 655, Z: 2704
0x673a: X: 4744, Y: 664, Z: 2707
0x673a: X: 4760, Y: 669, Z: 2685
0x673a: X: 4743, Y: 648, Z: 2732
0x673a: X: 4727, Y: 703, Z: 2756
0x673a: X: 4714, Y: 690, Z: 2697
0x673a: X: 4728, Y: 645, Z: 2725
0x673a: X: 4712, Y: 673, Z: 2716
0x673a: X: 4192, Y: 1359, Z: -488
0x673a: X: 4732, Y: 701, Z: 2762
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4727, Y: 704, Z: 2713
0x673a: X: 4709, Y: 700, Z: 2748
0x673a: X: 4711, Y: 698, Z: 2802
0x673a: X: 4707, Y: 652, Z: 2731
0x673a: X: 4705, Y: 649, Z: 2687
0x673a: X: 4709, Y: 682, Z: 2687
0x673a: X: 4677, Y: 678, Z: 2715
0x673a: X: 4703, Y: 668, Z: 2710
0x673a: X: 4706, Y: 649, Z: 2725
0x673a: X: 4714, Y: 698, Z: 2703
0x673a: X: 4716, Y: 701, Z: 2707
0x673a: X: 4674, Y: 675, Z: 2708
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4712, Y: 673, Z: 2716
0x673a: X: 4724, Y: 688, Z: 2740
0x673a: X: 4088, Y: 1368, Z: -562
0x673a: X: 4729, Y: 644, Z: 2773
0x673a: X: 4720, Y: 671, Z: 2764
0x673a: X: 4719, Y: 690, Z: 2735
0x673a: X: 4699, Y: 689, Z: 2690
0x673a: X: 4685, Y: 680, Z: 2773
0x673a: X: 4701, Y: 705, Z: 2712
0x673a: X: 4147, Y: 1296, Z: -450
0x673a: X: 4705, Y: 685, Z: 2727
0x673a: X: 4181, Y: 1370, Z: -432
0x673a: X: 4181, Y: 1370, Z: -432
0x673a: X: 4678, Y: 667, Z: 2746
0x673a: X: 4692, Y: 653, Z: 2728
0x673a: X: 4715, Y: 675, Z: 2716
0x673a: X: 4700, Y: 687, Z: 2728
0x673a: X: 4719, Y: 690, Z: 2735
0x673a: X: 4700, Y: 687, Z: 2728
0x673a: X: 4724, Y: 647, Z: 2783
0x673a: X: 4752, Y: 659, Z: 2668
0x673a: X: 4738, Y: 673, Z: 2680
0x673a: X: 4726, Y: 648, Z: 2726
0x673a: X: 4734, Y: 639, Z: 2719
0x673a: X: 4702, Y: 649, Z: 2726
0x673a: X: 4720, Y: 653, Z: 2693
0x673a: X: 4734, Y: 639, Z: 2719
0x673a: X: 4732, Y: 681, Z: 2726
0x673a: X: 4736, Y: 697, Z: 2749
0x673a: X: 4740, Y: 672, Z: 2719
0x673a: X: 4734, Y: 639, Z: 2719
0x673a: X: 4750, Y: 685, Z: 2694
0x673a: X: 4755, Y: 658, Z: 2703
0x673a: X: 4729, Y: 666, Z: 2709
0x673a: X: 4689, Y: 678, Z: 2716
0x673a: X: 4702, Y: 649, Z: 2726
0x673a: X: 4740, Y: 672, Z: 2719
0x673a: X: 4725, Y: 702, Z: 2674
0x673a: X: 4176, Y: 1307, Z: -473
0x673a: X: 4723, Y: 660, Z: 2743
0x673a: X: 4713, Y: 689, Z: 2732
0x673a: X: 4239, Y: 1348, Z: -399
0x673a: X: 4716, Y: 722, Z: 2695
0x673a: X: 4729, Y: 675, Z: 2765
0x673a: X: 4743, Y: 664, Z: 2755
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4770, Y: 679, Z: 2779
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4734, Y: 690, Z: 2783
0x673a: X: 4706, Y: 733, Z: 2706
0x673a: X: 4728, Y: 695, Z: 2703
0x673a: X: 4743, Y: 664, Z: 2755
0x673a: X: 4768, Y: 680, Z: 2733
0x673a: X: 4788, Y: 655, Z: 2745
0x673a: X: 4744, Y: 680, Z: 2728
0x673a: X: 4754, Y: 693, Z: 2745
0x673a: X: 4757, Y: 650, Z: 2729
0x673a: X: 4731, Y: 693, Z: 2744
0x673a: X: 4744, Y: 739, Z: 2720
0x673a: X: 4729, Y: 659, Z: 2741
0x673a: X: 4725, Y: 637, Z: 2761
0x673a: X: 4708, Y: 670, Z: 2673
0x673a: X: 4696, Y: 711, Z: 2684
0x673a: X: 4255, Y: 1286, Z: -367
0x673a: X: 4712, Y: 685, Z: 2689
0x673a: X: 4721, Y: 622, Z: 2738
0x673a: X: 4728, Y: 686, Z: 2698
0x673a: X: 4693, Y: 664, Z: 2744
0x673a: X: 4739, Y: 639, Z: 2717
0x673a: X: 4707, Y: 665, Z: 2703
0x673a: X: 4697, Y: 685, Z: 2727
0x673a: X: 4712, Y: 673, Z: 2716
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4720, Y: 671, Z: 2764
0x673a: X: 4729, Y: 644, Z: 2773
0x673a: X: 4712, Y: 658, Z: 2740
0x673a: X: 4699, Y: 702, Z: 2708
0x673a: X: 4140, Y: 1307, Z: -389
0x673a: X: 4749, Y: 679, Z: 2729
0x673a: X: 4763, Y: 659, Z: 2707
0x673a: X: 4735, Y: 688, Z: 2698
0x673a: X: 4777, Y: 646, Z: 2692
0x673a: X: 4767, Y: 661, Z: 2710
0x673a: X: 4798, Y: 684, Z: 2704
0x673a: X: 4770, Y: 677, Z: 2732
0x673a: X: 4752, Y: 674, Z: 2724
0x673a: X: 4771, Y: 695, Z: 2709
0x673a: X: 4257, Y: 1246, Z: -450
0x673a: X: 4223, Y: 1326, Z: -437
0x673a: X: 4088, Y: 1336, Z: -512
0x673a: X: 4697, Y: 723, Z: 2735
0x673a: X: 4748, Y: 699, Z: 2751
0x673a: X: 4741, Y: 666, Z: 2764
0x673a: X: 4185, Y: 1339, Z: -373
0x673a: X: 4704, Y: 695, Z: 2743
0x673a: X: 4241, Y: 1268, Z: -255
0x673a: X: 4720, Y: 721, Z: 2799
0x673a: X: 4088, Y: 1368, Z: -562
0x673a: X: 4710, Y: 693, Z: 2743
0x673a: X: 4736, Y: 690, Z: 2743
0x673a: X: 4723, Y: 668, Z: 2709
0x673a: X: 4726, Y: 685, Z: 2734
0x673a: X: 4732, Y: 681, Z: 2726
0x673a: X: 4737, Y: 656, Z: 2699
0x673a: X: 4740, Y: 672, Z: 2719
0x673a: X: 4720, Y: 666, Z: 2705
0x673a: X: 4740, Y: 672, Z: 2719
0x673a: X: 4732, Y: 681, Z: 2726
0x673a: X: 4769, Y: 651, Z: 2744
0x673a: X: 4752, Y: 657, Z: 2701
0x673a: X: 4741, Y: 702, Z: 2678
0x673a: X: 4723, Y: 668, Z: 2709
0x673a: X: 4723, Y: 668, Z: 2709
0x673a: X: 4279, Y: 1204, Z: -229
0x673a: X: 4733, Y: 636, Z: 2714
0x673a: X: 4738, Y: 673, Z: 2680
0x673a: X: 4716, Y: 650, Z: 2686
0x673a: X: 4737, Y: 656, Z: 2699
0x673a: X: 4282, Y: 1265, Z: -336
0x673a: X: 4721, Y: 670, Z: 2673
0x673a: X: 4755, Y: 658, Z: 2703
0x673a: X: 4751, Y: 643, Z: 2686
0x673a: X: 4716, Y: 696, Z: 2701
0x673a: X: 4177, Y: 1245, Z: -365
0x673a: X: 4737, Y: 656, Z: 2699
0x673a: X: 4756, Y: 677, Z: 2688
0x673a: X: 4755, Y: 658, Z: 2703
0x673a: X: 4734, Y: 654, Z: 2696
0x673a: X: 4701, Y: 649, Z: 2685
0x673a: X: 4195, Y: 1297, Z: -380
0x673a: X: 4735, Y: 695, Z: 2703
0x673a: X: 4196, Y: 1267, Z: -326
0x673a: X: 4689, Y: 635, Z: 2755
0x673a: X: 4699, Y: 689, Z: 2690
0x673a: X: 4719, Y: 690, Z: 2735
0x673a: X: 4712, Y: 659, Z: 2698
0x673a: X: 4694, Y: 670, Z: 2707
0x673a: X: 4704, Y: 720, Z: 2691
0x673a: X: 4721, Y: 683, Z: 2687
